Date,Open,High,Low,Close,Adj Close,Volume,Day
9/27/2018,185.020004,186.490005,184.919998,185.830002,179.751999,33113300,1263
9/28/2018,185.309998,186.279999,184.970001,185.789993,179.713333,28076800,1264
10/1/2018,186.869995,187.529999,185.699997,186.169998,180.080902,27371300,1265
10/2/2018,186.009995,187.179993,185.320007,185.75,179.674622,25618600,1266
10/3/2018,186.529999,186.970001,185.660004,185.949997,179.868088,29128700,1267
10/4/2018,185.199997,185.320007,181.059998,182.380005,176.414825,80557300,1268
10/5/2018,182.360001,182.970001,178.429993,180.149994,174.257797,83325600,1269
10/8/2018,179.520004,180.639999,176.929993,179.050003,173.193802,66864500,1270
10/9/2018,179.179993,181.020004,178.75,179.630005,173.754807,49097900,1271
10/10/2018,178.509995,178.619995,171.5,171.729996,166.113205,114471100,1272
10/11/2018,171.020004,173.399994,167.809998,169.600006,164.052856,143084500,1273
10/12/2018,174.169998,174.860001,170.929993,174.320007,168.618484,102078400,1274
10/15/2018,173.710007,174.039993,171.559998,172.210007,166.57753,64885300,1275
10/16/2018,174.020004,177.649994,173.699997,177.220001,171.423599,71979700,1276
10/17/2018,178.080002,178.259995,175.470001,177.289993,171.491333,66987600,1277
10/18/2018,176.619995,176.679993,172.440002,173.179993,167.515747,82486200,1278
10/19/2018,174.580002,176.070007,172.389999,173.020004,167.361008,82923700,1279
10/22/2018,174.059998,175.25,172.589996,173.910004,168.221909,52909300,1280
10/23/2018,170.639999,174.130005,168.820007,173.270004,167.602798,77567000,1281
10/24/2018,173.070007,173.360001,165.039993,165.339996,159.932159,102997400,1282
10/25/2018,167.910004,172.080002,167.160004,171.059998,165.465118,83481100,1283
10/26/2018,165.199997,169.960007,164.229996,166.660004,161.20903,130970900,1284
10/29/2018,169.210007,169.860001,160.089996,163.229996,157.891174,111871900,1285
10/30/2018,162.75,166.039993,162.009995,165.919998,160.49321,92584000,1286
10/31/2018,168.619995,171.25,168.539993,169.820007,164.265671,73828600,1287
11/1/2018,170.070007,172.240005,168.779999,172.059998,166.432404,52706800,1288
11/2/2018,171.529999,172.550003,168.220001,169.380005,163.840057,75966800,1289
11/5/2018,169.600006,169.660004,167.080002,168.960007,163.433807,39573500,1290
11/6/2018,168.970001,171.190002,168.720001,170.240005,164.671921,34410400,1291
11/7/2018,172.279999,175.580002,171.869995,175.580002,169.837265,51169600,1292
11/8/2018,174.759995,175.300003,173.630005,174.460007,168.753906,40296500,1293
11/9/2018,172.830002,173.25,170.160004,171.520004,165.910049,50602700,1294
11/12/2018,170.320007,170.639999,166.179993,166.330002,160.889816,62578400,1295
11/13/2018,167.110001,169.479996,166,166.470001,161.025253,64128100,1296
11/14/2018,168.119995,168.699997,164.25,165.199997,159.796738,75270700,1297
11/15/2018,164.899994,168.539993,163.460007,168.089996,162.592224,73254300,1298
11/16/2018,166.449997,168.309998,165.779999,167.5,162.021561,65390700,1299
11/19/2018,166.699997,166.899994,161.539993,162.059998,156.759476,67280500,1300
11/20/2018,158.369995,161.380005,157.130005,159.160004,153.954315,102652800,1301
11/21/2018,161.350006,161.970001,159.229996,160.369995,155.124725,42965800,1302
11/23/2018,159.089996,160.839996,159.089996,159.210007,154.00267,23503700,1303
11/26/2018,161.440002,162.970001,160.759995,162.889999,157.562271,42012600,1304
11/27/2018,162,163.850006,161.179993,163.440002,158.09433,36608100,1305
11/28/2018,164.619995,168.699997,163.470001,168.699997,163.182266,70141000,1306
11/29/2018,167.990005,169.259995,166.820007,168.149994,162.650269,44885700,1307
11/30/2018,168.380005,169.470001,167.539993,169.369995,163.830399,36722800,1308
12/3/2018,173.110001,173.309998,169.509995,172.330002,166.693573,50771700,1309
12/4/2018,171.429993,171.910004,165.520004,165.720001,160.299774,70594700,1310
12/6/2018,162.380005,166.910004,161.770004,166.889999,161.431458,71715500,1311
12/7/2018,166.160004,167.119995,160.860001,161.380005,156.101746,80432200,1312
12/10/2018,161.080002,163.779999,159.410004,163.070007,157.73645,73960800,1313
12/11/2018,165.729996,165.770004,162.229996,163.610001,158.258759,59058300,1314
12/12/2018,166,167.600006,164.960007,165.050003,159.651642,53780000,1315
12/13/2018,166.130005,166.820007,164.029999,165.100006,159.700058,46378500,1316
12/14/2018,163.210007,163.809998,160.699997,161.080002,155.811493,56547400,1317
12/17/2018,160.389999,161.669998,156.169998,157.429993,152.28093,74834100,1318
12/18/2018,158.649994,159.949997,157.039993,158.419998,153.23848,63642100,1319
12/19/2018,158.179993,160.720001,153.339996,154.529999,149.475723,81856500,1320
12/20/2018,154.149994,155.869995,150.389999,152.289993,147.309021,99002100,1321
12/21/2018,153.050003,154.089996,146.720001,147.570007,142.743408,141129400,1322
12/24/2018,146.080002,147.979996,143.460007,143.5,139.203613,56163300,1323
12/26/2018,145.080002,152.539993,144.089996,152.460007,147.895386,98982100,1324
12/27/2018,150.369995,153.179993,147.080002,153.050003,148.467712,85824300,1325
12/28/2018,154.149994,155.589996,151.720001,152.970001,148.390121,77856600,1326
12/31/2018,154.470001,154.979996,152.710007,154.259995,149.641479,53015300,1327
1/2/2019,150.990005,155.75,150.880005,154.880005,150.24292,58576700,1328
1/3/2019,152.600006,153.259995,149.490005,149.820007,145.334427,74820200,1329
1/4/2019,152.339996,157,151.740005,156.229996,151.552505,74709300,1330
1/7/2019,156.619995,158.860001,156.110001,158.089996,153.356796,52059300,1331
1/8/2019,159.539993,160.110001,157.199997,159.520004,154.743988,49388700,1332
1/9/2019,160.139999,161.520004,159.470001,160.820007,156.005096,46491700,1333
1/10/2019,159.600006,161.369995,158.699997,161.279999,156.451309,38943400,1334
1/11/2019,160.330002,160.860001,159.789993,160.690002,155.878983,30176600,1335
1/14/2019,159.330002,159.960007,158.589996,159.270004,154.501511,30710200,1336
1/15/2019,160,162.600006,159.910004,162.380005,157.518356,40874200,1337
1/16/2019,162.649994,163.779999,162.289993,162.350006,157.489288,33812200,1338
1/17/2019,161.830002,164.360001,161.570007,163.630005,158.730972,39329000,1339
1/18/2019,164.779999,166.020004,163.820007,165.25,160.302429,57183200,1340
1/22/2019,164.059998,164.139999,160.759995,161.940002,157.091568,56711700,1341
1/23/2019,162.770004,163.509995,160.320007,162.149994,157.295258,38106100,1342
1/24/2019,162.679993,163.440002,162.059998,163.199997,158.313812,32417800,1343
1/25/2019,164.509995,165.649994,163.949997,165.149994,160.205475,36515900,1344
1/28/2019,163.020004,163.119995,161.75,163.110001,158.226501,33491200,1345
1/29/2019,163.199997,163.240005,160.990005,161.570007,156.732651,30784200,1346
1/30/2019,163.399994,166.279999,162.889999,165.679993,160.719543,41346500,1347
1/31/2019,166.699997,168.990005,166.470001,168.160004,163.12532,37258400,1348
2/1/2019,167.330002,168.600006,166.990005,167.449997,162.4366,32143700,1349
2/4/2019,167.479996,169.529999,167.330002,169.529999,164.4543,26718800,1350
2/5/2019,169.759995,171.229996,169.690002,171.029999,165.909409,28156400,1351
2/6/2019,171.070007,171.369995,169.75,170.520004,165.414673,27970000,1352
2/7/2019,169.029999,169.449997,166.949997,168.229996,163.193207,42036200,1353
2/8/2019,166.759995,168.589996,166.570007,168.559998,163.513336,29020700,1354
2/11/2019,169.169998,169.580002,167.979996,168.399994,163.358109,21434100,1355
2/12/2019,169.630005,171.139999,169.330002,170.889999,165.773575,29722100,1356
2/13/2019,171.649994,172.160004,170.820007,171.009995,165.889969,26094100,1357
2/14/2019,170.399994,171.830002,169.830002,171.220001,166.093735,30326800,1358
2/15/2019,172.520004,172.559998,171.139999,171.940002,166.792145,32521700,1359
2/19/2019,171.410004,172.800003,171.380005,172.279999,167.121979,19487700,1360
2/20/2019,172.399994,173.080002,171.320007,172.25,167.09288,32593000,1361
2/21/2019,171.789993,172.259995,170.710007,171.619995,166.48172,25207400,1362
2/22/2019,171.990005,173.009995,171.899994,172.889999,167.71373,27735400,1363
2/25/2019,174.210007,174.660004,173.399994,173.520004,168.324875,32608800,1364
2/26/2019,173.100006,174.25,172.809998,173.699997,168.499466,21939700,1365
2/27/2019,172.899994,173.800003,171.759995,173.589996,168.392731,25162000,1366
2/28/2019,173.050003,173.809998,172.699997,173.190002,168.004715,25085500,1367
3/1/2019,174.440002,174.649994,173.179993,174.389999,169.168777,31431200,1368
3/4/2019,175.539993,175.789993,172.470001,174.419998,169.197906,38063500,1369
3/5/2019,174.550003,175.089996,173.690002,174.550003,169.32402,22319900,1370
3/6/2019,174.720001,174.75,173.279999,173.559998,168.363678,27194600,1371
3/7/2019,173.119995,173.179993,170.789993,171.429993,166.297379,39407400,1372
3/8/2019,169.509995,171.259995,169.339996,171.169998,166.045242,39303200,1373
3/11/2019,171.880005,174.850006,171.850006,174.729996,169.498611,30518400,1374
3/12/2019,175.190002,176.139999,174.770004,175.690002,170.429855,33953500,1375
3/13/2019,176.600006,177.929993,176.350006,177.009995,171.710342,42426100,1376
3/14/2019,177.130005,177.339996,176.660004,176.710007,171.419342,23751500,1377
3/15/2019,177.399994,178.880005,177.279999,178.350006,173.010254,38192000,1378
3/18/2019,177.949997,178.990005,177.589996,178.449997,173.422302,32935100,1379
3/19/2019,179.179993,180,178.289993,179.050003,174.005386,36893300,1380
3/20/2019,179.059998,180.860001,178.240005,179.759995,174.695374,50105000,1381
3/21/2019,179.220001,182.830002,179.199997,182.570007,177.426178,42428500,1382
3/22/2019,181.779999,182.270004,178.369995,178.559998,173.52919,70794500,1383
3/25/2019,177.910004,178.839996,176.929993,178.220001,173.198746,46336500,1384
3/26/2019,179.600006,180.690002,178.139999,179.050003,174.005386,33248100,1385
3/27/2019,179.320007,179.720001,176.600006,177.899994,172.887772,37096700,1386
3/28/2019,178.360001,178.979996,177.240005,178.309998,173.28624,30368200,1387
3/29/2019,179.690002,179.830002,178.589996,179.660004,174.598236,35205500,1388
4/1/2019,181.509995,182.259995,180.770004,182.039993,176.911148,30969500,1389
4/2/2019,182.240005,182.910004,181.779999,182.729996,177.581696,22645200,1390
4/3/2019,183.759995,184.919998,183.210007,183.779999,178.602142,31633500,1391
4/4/2019,183.830002,184.5,182.649994,183.710007,178.534119,28530800,1392
4/5/2019,184.240005,184.770004,184.020004,184.660004,179.457336,25674700,1393
4/8/2019,184.360001,185.279999,183.630005,185.130005,179.914093,22697500,1394
4/9/2019,184.5,185.110001,184.089996,184.479996,179.282379,25631900,1395
4/10/2019,184.720001,185.529999,184.520004,185.470001,180.244507,24563000,1396
4/11/2019,185.779999,185.779999,184.690002,185.029999,179.81691,20654100,1397
4/12/2019,185.850006,185.949997,185.059998,185.830002,180.594376,24989100,1398
4/15/2019,185.839996,186.070007,184.619995,185.860001,180.62355,21073000,1399
4/16/2019,186.539993,186.910004,185.929993,186.5,181.245499,27195700,1400
4/17/2019,187.75,187.929993,186.600006,187.149994,181.877167,29651600,1401
4/18/2019,187.460007,187.789993,186.289993,187.389999,182.110428,28580900,1402
4/22/2019,186.570007,187.990005,186.429993,187.919998,182.625488,17936000,1403
4/23/2019,188.399994,190.539993,188.130005,190.309998,184.948181,33665600,1404
4/24/2019,190.470001,190.710007,189.649994,189.710007,184.365051,24977100,1405
4/25/2019,191.130005,191.220001,189.449997,190.479996,185.113327,29517500,1406
4/26/2019,190.179993,190.690002,188.589996,190.649994,185.278564,26359500,1407
4/29/2019,190.649994,191.320007,190.339996,191.020004,185.638138,21716200,1408
4/30/2019,189.479996,189.850006,188.210007,189.539993,184.199814,31495300,1409
5/1/2019,190.779999,191.320007,188.800003,188.929993,183.60701,34797100,1410
5/2/2019,188.869995,189.850006,186.869995,188.110001,182.810104,44110100,1411
5/3/2019,189.669998,191.25,189.330002,191.110001,185.725632,30386200,1412
5/6/2019,187.050003,190.199997,186.759995,189.940002,184.588562,38371800,1413
5/7/2019,187.869995,188.669998,184.509995,186.240005,180.992828,58818100,1414
5/8/2019,185.630005,187.169998,184.960007,185.770004,180.536057,37165300,1415
5/9/2019,183.699997,185.410004,182.089996,184.770004,179.564255,55351700,1416
5/10/2019,184.110001,185.889999,181.029999,185,179.787735,58526400,1417
5/13/2019,180.289993,181.259995,178.059998,178.580002,173.548645,67185800,1418
5/14/2019,179.520004,181.630005,178.860001,180.539993,175.453369,43360600,1419
5/15/2019,179.350006,183.550003,179.309998,183.089996,177.931549,40944500,1420
5/16/2019,183.169998,186.070007,182.949997,184.929993,179.719727,39281200,1421
5/17/2019,183.100006,185.580002,182.880005,183.039993,177.88295,44702300,1422
5/20/2019,180.490005,181.179993,179.339996,179.949997,174.880051,38608300,1423
5/21/2019,181.5,182.330002,180.919998,181.830002,176.707077,31613800,1424
5/22/2019,180.820007,182.070007,180.75,181.020004,175.919891,24332600,1425
5/23/2019,178.940002,179.020004,177.139999,178.25,173.227921,45351300,1426
5/24/2019,179.210007,179.850006,177.940002,178.160004,173.140442,25903300,1427
5/28/2019,178.660004,179.660004,177.470001,177.490005,172.489334,24763800,1428
5/29/2019,176.389999,177,175.089996,176.029999,171.070465,42178800,1429
5/30/2019,176.5,177.270004,175.770004,176.770004,171.789642,30354800,1430
5/31/2019,174.690002,175.289993,173.869995,173.949997,169.049103,45446200,1431
6/3/2019,173.479996,173.949997,169.270004,170.119995,165.326996,75842300,1432
6/4/2019,172.029999,174.970001,171.369995,174.910004,169.981995,47797800,1433
6/5/2019,176.580002,176.610001,174.380005,176.210007,171.245438,34412700,1434
6/6/2019,176.509995,178.039993,175.729996,177.610001,172.605957,29913200,1435
6/7/2019,178.559998,181.770004,178.330002,181.039993,175.939316,45888300,1436
6/10/2019,182.25,184.850006,182.210007,183.149994,177.989838,41385300,1437
6/11/2019,185.059998,185.399994,182.779999,183.399994,178.232819,41260300,1438
6/12/2019,182.899994,183.279999,182,182.339996,177.202682,27758100,1439
6/13/2019,183.100006,183.869995,182.740005,183.419998,178.252289,23715800,1440
6/14/2019,182.479996,183.110001,181.940002,182.639999,177.494247,22844100,1441
6/17/2019,183.039993,184.25,182.839996,183.740005,178.563232,20379500,1442
6/18/2019,185.910004,187.720001,185.429993,186.410004,181.15802,48177300,1443
6/19/2019,186.660004,187.529999,185.570007,187.110001,181.838318,31672900,1444
6/20/2019,189.720001,189.759995,187.160004,188.850006,183.529297,40922000,1445
6/21/2019,188.630005,189.770004,188.169998,188.570007,183.257172,39980400,1446
6/24/2019,188.529999,188.720001,188.059998,188.160004,183.263016,19375200,1447
6/25/2019,188.029999,188.139999,184.649994,184.929993,180.117065,33921100,1448
6/26/2019,186.160004,187.330002,185.490005,185.789993,180.954712,22595700,1449
6/27/2019,186.460007,186.940002,185.990005,186.5,181.646225,19709200,1450
6/28/2019,186.949997,187.149994,186.070007,186.740005,181.88002,21179200,1451
7/1/2019,190.320007,190.570007,188.380005,189.259995,184.334381,31025600,1452
7/2/2019,189.199997,190.029999,188.660004,190.009995,185.064835,18035800,1453
7/3/2019,190.490005,191.440002,190.289993,191.440002,186.457642,15792100,1454
7/5/2019,190.130005,191.399994,189.389999,191.050003,186.07782,21415600,1455
7/8/2019,189.809998,189.869995,188.929993,189.710007,184.772675,17598800,1456
7/9/2019,188.809998,190.899994,188.649994,190.660004,185.697968,19193500,1457
7/10/2019,191.820007,193.089996,191.470001,192.559998,187.548477,28374500,1458
7/11/2019,192.850006,193.339996,191.809998,192.419998,187.412186,23736100,1459
7/12/2019,192.630005,193.539993,192.449997,193.529999,188.49324,20211900,1460
7/15/2019,193.979996,194.190002,193.440002,194.149994,189.097122,15606100,1461
7/16/2019,193.910004,194.089996,192.559998,193.149994,188.123154,20190900,1462
7/17/2019,193.149994,193.490005,192.179993,192.199997,187.197861,16765100,1463
7/18/2019,191.289993,192.789993,190.690002,192.419998,187.412186,28877000,1464
7/19/2019,193.740005,193.830002,190.809998,191.009995,186.038818,29387900,1465
7/22/2019,191.440002,192.940002,191.440002,192.529999,187.519318,18954900,1466
7/23/2019,193.580002,193.809998,192.289993,193.789993,188.74649,23786700,1467
7/24/2019,193.050003,195.160004,193.029999,195.149994,190.071075,20422900,1468
7/25/2019,194.490005,194.520004,192.929993,193.300003,188.269257,23434700,1469
7/26/2019,194.529999,195.550003,194.429993,195.289993,190.207428,20431200,1470
7/29/2019,195.110001,195.179993,193.389999,194.619995,189.554871,20451700,1471
7/30/2019,193.130005,194.539993,192.990005,193.779999,188.73671,18705000,1472
7/31/2019,194.300003,194.429993,189.320007,191.100006,186.12648,41627500,1473
8/1/2019,191.429993,194.979996,189.229996,190.149994,185.201233,63251600,1474
8/2/2019,188.720001,188.990005,186.210007,187.350006,182.474106,55214000,1475
8/5/2019,183.429993,183.509995,179.199997,180.729996,176.026398,75040000,1476
8/6/2019,182.399994,183.800003,181.070007,183.259995,178.490509,41897200,1477
8/7/2019,181.270004,184.509995,179.889999,184.25,179.454773,49990600,1478
8/8/2019,185.080002,188.320007,184.570007,188.259995,183.360382,38418100,1479
8/9/2019,187.360001,188,185.029999,186.490005,181.636475,33608900,1480
8/12/2019,185.339996,185.899994,183.5,184.350006,179.55217,24642900,1481
8/13/2019,184.190002,189.679993,184.020004,188.389999,183.48703,40241900,1482
8/14/2019,185.360001,185.949997,182.419998,182.759995,178.003525,51000500,1483
8/15/2019,183,183.589996,181.160004,182.550003,177.799011,36685000,1484
8/16/2019,184.210007,185.949997,184.100006,185.479996,180.652771,32781400,1485
8/19/2019,188.160004,188.830002,187.5,188.429993,183.52597,22494100,1486
8/20/2019,187.960007,188.639999,186.919998,186.970001,182.103989,19902900,1487
8/21/2019,188.610001,189.229996,187.960007,188.630005,183.720779,20418500,1488
8/22/2019,188.979996,189.460007,186.539993,188.020004,183.126648,24243700,1489
8/23/2019,186.740005,188.449997,181.559998,182.070007,177.331558,55372400,1490
8/26/2019,184.139999,184.869995,183.080002,184.820007,180.009949,27598900,1491
8/27/2019,186.110001,186.419998,183.710007,184.429993,179.630066,28012800,1492
8/28/2019,183.830002,185.399994,182.910004,185.089996,180.272903,21792400,1493
8/29/2019,187.389999,188.460007,186.679993,187.919998,183.029251,25358900,1494
8/30/2019,188.929993,188.970001,186.410004,187.470001,182.590988,26319800,1495
9/3/2019,186.220001,187.179993,185.029999,185.649994,180.818314,27964200,1496
9/4/2019,187.440002,188.490005,186.899994,188.330002,183.428589,21592100,1497
9/5/2019,190.410004,192.330002,190.339996,191.779999,186.788773,33932600,1498
9/6/2019,192.100006,192.169998,191.169998,191.589996,186.60376,19487800,1499
9/9/2019,192.190002,192.270004,190.220001,191.190002,186.214157,24407600,1500
9/10/2019,190.160004,190.740005,188.910004,190.639999,185.678467,23744700,1501
9/11/2019,191,192.529999,190.559998,192.429993,187.421906,25063600,1502
9/12/2019,193.610001,194.710007,192.970001,193.229996,188.20105,28689900,1503
9/13/2019,192.949997,193.399994,192.289993,192.539993,187.529037,27669800,1504
9/16/2019,191.300003,192.080002,191.110001,191.679993,186.691376,20319000,1505
9/17/2019,191.699997,192.600006,191.289993,192.600006,187.587494,20953400,1506
9/18/2019,192.199997,192.600006,190.110001,192.520004,187.509552,29781300,1507
9/19/2019,192.860001,194.039993,192.470001,192.839996,187.821182,26039400,1508
9/20/2019,193.110001,193.309998,190.160004,190.800003,185.834274,29086100,1509
9/23/2019,190.360001,191.070007,189.720001,190.5,185.91629,22485900,1510
9/24/2019,191.369995,191.789993,187.149994,187.970001,183.447159,40820700,1511
9/25/2019,187.779999,190.580002,186.210007,190.080002,185.506363,34704900,1512
9/26/2019,189.830002,190,187.979996,189.380005,184.823212,26826000,1513
9/27/2019,189.729996,189.830002,185.75,187.029999,182.529785,40773500,1514
9/30/2019,187.789993,189.110001,187.399994,188.809998,184.266937,26307700,1515
10/1/2019,189.5,190.589996,186.960007,187.270004,182.763992,32367600,1516
10/2/2019,186,186.029999,183.020004,184.050003,179.621506,48544300,1517
10/3/2019,184.029999,186.210007,181.820007,186.070007,181.592865,39392500,1518
10/4/2019,187.080002,189.080002,186.880005,188.809998,184.266937,31887600,1519
10/7/2019,188.270004,189.740005,187.910004,188.240005,183.710693,21216000,1520
10/8/2019,187.059998,187.860001,185.270004,185.419998,180.958542,32379300,1521
10/9/2019,186.990005,188.080002,186.429993,187.229996,182.724976,20147400,1522
10/10/2019,187.279999,189.429993,187.119995,188.679993,184.140091,25177700,1523
10/11/2019,190.830002,192.630005,190.720001,191.110001,186.511642,40976700,1524
10/14/2019,190.839996,191.699997,190.649994,191.089996,186.49205,14975000,1525
10/15/2019,191.679993,193.970001,191.559998,193.520004,188.863632,23234200,1526
10/16/2019,192.860001,193.529999,192.429993,193.039993,188.395157,20457100,1527
10/17/2019,194.199997,194.5,192.809998,193.550003,188.892868,19045200,1528
10/18/2019,193.199997,193.669998,190.710007,191.690002,187.077637,27700800,1529
10/21/2019,192.710007,193.520004,192.139999,193.389999,188.73674,15801200,1530
10/22/2019,194.149994,194.419998,191.789993,191.850006,187.233795,22392300,1531
10/23/2019,191.460007,192.259995,191.149994,192.220001,187.594879,14828400,1532
10/24/2019,193.589996,194.210007,192.740005,194.089996,189.419891,18998500,1533
10/25/2019,193.089996,195.740005,193.050003,195.639999,190.932602,21507100,1534
10/28/2019,196.550003,197.830002,196.550003,197.570007,192.816208,18818700,1535
10/29/2019,197.240005,197.539993,196.009995,196.039993,191.322968,18569700,1536
10/30/2019,196.419998,197.320007,195.289993,196.990005,192.250122,21764300,1537
10/31/2019,197.559998,197.649994,195.940002,197.080002,192.337967,26801800,1538
11/1/2019,197.929993,198.880005,197.630005,198.869995,194.0849,22131900,1539
11/4/2019,200.190002,200.529999,198.869995,200.100006,195.285294,19015900,1540
11/5/2019,200.350006,200.550003,199.550003,200.210007,195.392639,15048900,1541
11/6/2019,199.979996,200,198.789993,199.759995,194.953461,19725500,1542
11/7/2019,200.759995,201.720001,199.850006,200.429993,195.607346,17832400,1543
11/8/2019,200.070007,201.25,199.539993,201.229996,196.388077,15258800,1544
11/11/2019,200.210007,201.039993,199.940002,200.960007,196.124619,10147600,1545
11/12/2019,201.130005,202.210007,200.820007,201.539993,196.690628,14778300,1546
11/13/2019,200.839996,201.779999,200.710007,201.589996,196.73941,15774600,1547
11/14/2019,200.830002,201.559998,200.220001,201.429993,196.583298,16945400,1548
11/15/2019,202.649994,202.910004,202,202.910004,198.027679,18427900,1549
11/18/2019,202.589996,203.389999,201.770004,203.070007,198.183838,18365900,1550
11/19/2019,203.839996,203.839996,202.589996,203.369995,198.476593,16923300,1551
11/20/2019,202.839996,203.449997,200.619995,202.149994,197.28595,36629000,1552
11/21/2019,201.929993,202.070007,201.070007,201.699997,196.846771,17883600,1553
11/22/2019,202.199997,202.320007,200.740005,201.830002,196.973663,17189600,1554
11/25/2019,202.699997,204.259995,202.669998,204.220001,199.306168,17752800,1555
11/26/2019,204.350006,204.869995,204.050003,204.610001,199.686783,14780600,1556
11/27/2019,205.139999,206.050003,204.889999,206.039993,201.082336,16963100,1557
11/29/2019,205.520004,205.830002,205,205.100006,200.164963,9854600,1558
12/2/2019,205.110001,205.179993,201.779999,203,198.115524,28007000,1559
12/3/2019,200.210007,201.490005,199.229996,201.410004,196.563766,31104100,1560
12/4/2019,202.440002,202.910004,202.139999,202.429993,197.559219,15300100,1561
12/5/2019,203.149994,203.149994,201.839996,202.830002,197.949585,14962300,1562
12/6/2019,204.309998,205.149994,204.149994,205,200.067383,16555300,1563
12/9/2019,204.630005,205.589996,203.979996,204.070007,199.159744,13984100,1564
12/10/2019,204.169998,204.880005,203.440002,203.899994,198.993866,21799800,1565
12/11/2019,204.360001,205.190002,204.039993,204.979996,200.047836,18780800,1566
12/12/2019,204.770004,207.320007,204.490005,206.509995,201.541046,32612000,1567
12/13/2019,206.399994,207.910004,205.960007,207.190002,202.204712,32519400,1568
12/16/2019,208.550003,209.529999,208.479996,209.270004,204.23465,21296600,1569
12/17/2019,209.539993,209.710007,209.039993,209.389999,204.35173,15996100,1570
12/18/2019,209.570007,210.130005,209.330002,209.550003,204.507889,15443300,1571
12/19/2019,209.639999,210.929993,209.619995,210.860001,205.786377,17865900,1572
12/20/2019,211.860001,212.520004,211.270004,211.710007,206.615921,27672600,1573
12/23/2019,212,212.149994,211.630005,211.809998,207.161682,23774700,1574
12/24/2019,212,212.089996,211.440002,211.919998,207.269257,7089000,1575
12/26/2019,212.259995,213.809998,212.229996,213.789993,209.098251,17067500,1576
12/27/2019,214.539993,214.559998,213.039993,213.610001,208.922195,18134100,1577
12/30/2019,213.5,213.630005,211.160004,212.210007,207.552933,21815500,1578
12/31/2019,211.529999,212.759995,211.199997,212.610001,207.944138,18170900,1579
1/2/2020,214.399994,216.160004,213.979996,216.160004,211.416214,30969400,1580
1/3/2020,213.300003,215.470001,213.279999,214.179993,209.479675,27518900,1581
1/6/2020,212.5,215.589996,212.240005,215.559998,210.829391,21655300,1582
1/7/2020,215.639999,216.139999,214.850006,215.529999,210.800049,22139300,1583
1/8/2020,215.5,218.139999,215.160004,217.149994,212.384506,26397300,1584
1/9/2020,218.940002,219.410004,217.710007,218.990005,214.184113,23547000,1585
1/10/2020,219.850006,219.869995,218.039993,218.429993,213.636429,21898500,1586
1/13/2020,219.330002,220.979996,218.979996,220.949997,216.101105,22756900,1587
1/14/2020,220.839996,221.210007,219.740005,220.080002,215.250214,24418100,1588
1/15/2020,220.199997,221.199997,219.449997,220.169998,215.338196,25742100,1589
1/16/2020,221.270004,222.320007,220.800003,222.279999,217.401932,18805000,1590
1/17/2020,223.279999,223.559998,222.119995,223.380005,218.477783,24325200,1591
1/21/2020,222.759995,223.839996,222.660004,223.279999,218.379974,21146300,1592
1/22/2020,224.410004,225.149994,223.589996,223.869995,218.957031,20736400,1593
1/23/2020,223.740005,224.690002,222.699997,224.589996,219.661224,26496100,1594
1/24/2020,225.639999,225.880005,221.669998,222.699997,217.812668,37436500,1595
1/27/2020,217.669998,219.279999,217.179993,218.100006,213.313644,42264400,1596
1/28/2020,219.639999,221.960007,219.059998,221.449997,216.590149,26731900,1597
1/29/2020,222.679993,222.929993,220.830002,221.809998,216.942215,28924500,1598
1/30/2020,220.380005,222.699997,219.690002,222.600006,217.71492,39568100,1599
1/31/2020,223.529999,223.559998,218.289993,219.070007,214.262375,52015800,1600
2/3/2020,220.139999,222.889999,219.990005,222.380005,217.49971,25408600,1601
2/4/2020,225.419998,227.860001,224.649994,227.470001,222.478058,30691200,1602
2/5/2020,230.210007,230.25,226.850006,228.220001,223.211548,38534800,1603
2/6/2020,228.789993,230.25,227.979996,230.190002,225.138306,22467100,1604
2/7/2020,229.160004,230.440002,228.539993,229.199997,224.170044,25884900,1605
2/10/2020,228.440002,231.979996,228.380005,231.970001,226.879242,21478900,1606
2/11/2020,233.25,234.020004,231.399994,232.009995,226.918365,30198000,1607
2/12/2020,233.380005,234.380005,232.800003,234.270004,229.128784,24471300,1608
2/13/2020,232.639999,234.929993,232.360001,233.970001,228.835373,22773200,1609
2/14/2020,234.339996,234.860001,233.550003,234.639999,229.490677,23438500,1610
2/18/2020,233.5,235.169998,233.25,234.729996,229.578705,24394500,1611
2/19/2020,236.130005,237.470001,235.850006,236.979996,231.779297,22230500,1612
2/20/2020,236.460007,236.949997,231.880005,234.779999,229.627625,42604000,1613
2/21/2020,233.610001,234.009995,229.320007,230.270004,225.216583,66017200,1614
2/24/2020,221.679993,224.25,220.259995,221.389999,216.531448,84522600,1615
2/25/2020,223.25,223.990005,214.740005,215.369995,210.643539,97743000,1616
2/26/2020,216.710007,220.279999,214.899994,216.479996,211.729202,79537700,1617
2/27/2020,210.899994,216.419998,205.5,205.639999,201.127121,121822600,1618
2/28/2020,198.639999,207.169998,198.169998,205.800003,201.283569,148173700,1619
3/2/2020,208.880005,216.570007,205.940002,216.419998,211.670517,112933900,1620
3/3/2020,217.110001,219.610001,207.619995,209.479996,204.882813,131953500,1621
3/4/2020,213.320007,218.330002,211.369995,218.220001,213.43103,73086200,1622
3/5/2020,212.690002,216.360001,210.100006,211.589996,206.946503,78705500,1623
